date,avg
1/23/2020,29
1/24/2020,31
1/25/2020,35
1/26/2020,43.5
1/27/2020,42.5
1/28/2020,46.5
1/29/2020,43
1/30/2020,58
1/31/2020,67.5
2/1/2020,52
2/2/2020,38
2/3/2020,35
2/4/2020,40.5
2/5/2020,36.5
2/6/2020,42
2/7/2020,41
2/8/2020,47.5
2/9/2020,62
2/10/2020,53
2/11/2020,45
2/12/2020,38.5
2/13/2020,39
2/14/2020,32.5
2/15/2020,49
2/16/2020,78.5
2/17/2020,80.5
2/18/2020,76.5
2/19/2020,56.5
2/20/2020,55
2/21/2020,72
2/22/2020,55
2/23/2020,54.5
2/24/2020,56
2/25/2020,69
2/26/2020,70.5
2/27/2020,67.5
2/28/2020,77.5
2/29/2020,77
3/1/2020,57.5
3/2/2020,66.5
3/3/2020,59
3/4/2020,53
3/5/2020,43
3/6/2020,41.5
3/7/2020,42.5
3/8/2020,57.5
3/9/2020,57
3/10/2020,71.5
3/11/2020,63.5
3/12/2020,60
3/13/2020,116.5
3/14/2020,170
3/15/2020,146
3/16/2020,67
3/17/2020,71
3/18/2020,93
3/19/2020,145
3/20/2020,145.5
3/21/2020,89.5
3/22/2020,82.5
3/23/2020,97
3/24/2020,80.5
3/25/2020,96.5
3/26/2020,91
3/27/2020,98
3/28/2020,123
3/29/2020,117
3/30/2020,108.5
3/31/2020,86
4/1/2020,90
4/2/2020,101
4/3/2020,93.5
4/4/2020,125
4/5/2020,142
4/6/2020,125
4/7/2020,84
4/8/2020,92
4/9/2020,79.5
4/10/2020,66
4/11/2020,81
4/12/2020,89
4/13/2020,66
4/14/2020,38.5
4/15/2020,46
4/16/2020,46.5
4/17/2020,52
4/18/2020,55.5
4/19/2020,58.5
4/20/2020,60
4/21/2020,65.5
4/22/2020,58
4/23/2020,47.5
4/24/2020,42
4/25/2020,35
4/26/2020,18.5
4/27/2020,12
4/28/2020,11
4/29/2020,12.5
4/30/2020,16.5
5/1/2020,18.5
5/2/2020,14.5
5/3/2020,12
5/4/2020,17
5/5/2020,20
5/6/2020,29.5
5/7/2020,31.5
5/8/2020,23.5
5/9/2020,28
5/10/2020,23
5/11/2020,15.5
5/12/2020,15.5
5/13/2020,22
5/14/2020,19
5/15/2020,20.5
5/16/2020,22
5/17/2020,30.5
5/18/2020,27.5
5/19/2020,16
5/20/2020,15.5
5/21/2020,19.5
5/22/2020,31
5/23/2020,41
5/24/2020,42.5
5/25/2020,41
5/26/2020,32.5
5/27/2020,25
5/28/2020,15.5
5/29/2020,12.5
5/30/2020,10
5/31/2020,12
6/1/2020,16.5
6/2/2020,15.5
6/3/2020,16.5
6/4/2020,15
6/5/2020,12.5
6/6/2020,12.5
6/7/2020,9.5
6/8/2020,8.5
6/9/2020,8
6/10/2020,8.5
6/11/2020,9
6/12/2020,11.5
6/13/2020,10
6/14/2020,10.5
6/15/2020,11.5
6/16/2020,9
6/17/2020,9
6/18/2020,9
6/19/2020,9.5
6/20/2020,8.5
6/21/2020,10
6/22/2020,10
6/23/2020,9.5
6/24/2020,10
6/25/2020,9.5
6/26/2020,9
6/27/2020,8
6/28/2020,7.5
6/29/2020,9.5
6/30/2020,9
7/1/2020,8.5
7/2/2020,9
7/3/2020,9.5
7/4/2020,8.5
7/5/2020,8
7/6/2020,9.5
7/7/2020,13
7/8/2020,9
7/9/2020,8.5
7/10/2020,12
7/11/2020,10.5
7/12/2020,11
7/13/2020,9
7/14/2020,8
7/15/2020,9.5
7/16/2020,9
7/17/2020,8
7/18/2020,9
7/19/2020,10.5
7/20/2020,14
7/21/2020,9
7/22/2020,10
7/23/2020,10
7/24/2020,12.5
7/25/2020,12.5
7/26/2020,18
7/27/2020,14.5
7/28/2020,9
7/29/2020,11
7/30/2020,11.5
7/31/2020,11.5
8/1/2020,12
8/2/2020,15
8/3/2020,9
8/4/2020,8.5
8/5/2020,8
8/6/2020,12
8/7/2020,13
8/8/2020,9
8/9/2020,9.5
8/10/2020,13
8/11/2020,12
8/12/2020,11
8/13/2020,12.5
8/14/2020,8.5
8/15/2020,12.5
8/16/2020,14
8/17/2020,15
8/18/2020,15
8/19/2020,17.5
8/20/2020,15
8/21/2020,13
8/22/2020,9
8/23/2020,7.5
8/24/2020,12.5
8/25/2020,17.5
8/26/2020,13.5
8/27/2020,10.5
8/28/2020,14.5
8/29/2020,12
8/30/2020,12.5
8/31/2020,16
9/1/2020,16
9/2/2020,19
9/3/2020,21.5
9/4/2020,23.5
9/5/2020,21.5
9/6/2020,16.5
9/7/2020,15
9/8/2020,14
9/9/2020,8.5
9/10/2020,10.5
9/11/2020,30.83123778
9/12/2020,7
9/13/2020,12
9/14/2020,16
9/15/2020,12
9/16/2020,11.5
9/17/2020,12
9/18/2020,9.5
9/19/2020,11
9/20/2020,6.5
9/21/2020,8
9/22/2020,11
9/23/2020,9.5
9/24/2020,8
9/25/2020,9
9/26/2020,9
9/27/2020,11
9/28/2020,13.5
9/29/2020,14
9/30/2020,11
10/1/2020,10.5
10/2/2020,9.5
10/3/2020,11.5
10/4/2020,10.5
10/5/2020,11.5
10/6/2020,11
10/7/2020,12
10/8/2020,13.5
10/9/2020,12.5
10/10/2020,15
10/11/2020,13.5
10/12/2020,13.5
10/13/2020,14.5
10/14/2020,15.5
10/15/2020,11
10/16/2020,9
10/17/2020,7.5
10/18/2020,8
10/19/2020,7
10/20/2020,8
10/21/2020,10
10/22/2020,11.5
10/23/2020,12.5
10/24/2020,16
10/25/2020,18
10/26/2020,20.5
10/27/2020,16
10/28/2020,12.5
10/29/2020,12.5
10/30/2020,8
10/31/2020,10.5
11/1/2020,15
11/2/2020,17
11/3/2020,15.5
11/4/2020,17
11/5/2020,14.5
11/6/2020,15.5
11/7/2020,14
11/8/2020,13
11/9/2020,17
11/10/2020,24.5
11/11/2020,24
11/12/2020,21.5
11/13/2020,21
11/14/2020,19
11/15/2020,26
11/16/2020,25
11/17/2020,26
11/18/2020,23.5
11/19/2020,19
11/20/2020,20
11/21/2020,19.5
11/22/2020,20
11/23/2020,25
11/24/2020,24.5
11/25/2020,19.5
11/26/2020,21.5
11/27/2020,21.5
11/28/2020,21
11/29/2020,21.5
11/30/2020,25
12/1/2020,23.5
12/2/2020,25
12/3/2020,24
12/4/2020,26.5
12/5/2020,29.5
12/6/2020,35
12/7/2020,31.5
12/8/2020,28
12/9/2020,31
12/10/2020,28.5
12/11/2020,28
12/12/2020,29.5
12/13/2020,29
12/14/2020,24.5
12/15/2020,24
12/16/2020,28.5
12/17/2020,30
12/18/2020,26.5
12/19/2020,24.5
12/20/2020,19.5
12/21/2020,14.5
12/22/2020,17.5
12/23/2020,23
12/24/2020,27.5
12/25/2020,29.5
12/26/2020,31
12/27/2020,27
12/28/2020,20
12/29/2020,18
12/30/2020,24
12/31/2020,26
1/1/2021,28
1/2/2021,28
1/3/2021,35
1/4/2021,40.5
1/5/2021,42.5
1/6/2021,33
1/7/2021,30
1/8/2021,34.5
1/9/2021,32.5
1/10/2021,35.5
1/11/2021,42.5
1/12/2021,25
1/13/2021,26.5
1/14/2021,40.5
1/15/2021,54
1/16/2021,45
1/17/2021,47
1/18/2021,52
1/19/2021,45
1/20/2021,53
1/21/2021,57
1/22/2021,55
1/23/2021,56.5
1/24/2021,57
1/25/2021,46.5
1/26/2021,46
1/27/2021,51.5
1/28/2021,46
1/29/2021,55
1/30/2021,43
1/31/2021,34.5
2/1/2021,40.5
2/2/2021,30.5
2/3/2021,24
2/4/2021,37.5
2/5/2021,53.5
2/6/2021,65
2/7/2021,64
2/8/2021,44
2/9/2021,13.5
2/10/2021,15.5
2/11/2021,21.5
2/12/2021,29
2/13/2021,37.5
2/14/2021,38.5
2/15/2021,46
2/16/2021,46.5
2/17/2021,45
2/18/2021,55.5
2/19/2021,42.5
2/20/2021,35.5
2/21/2021,40.5
2/22/2021,35.5
2/23/2021,46
2/24/2021,59.5
2/25/2021,44
2/26/2021,51
2/27/2021,70
2/28/2021,75.5
3/1/2021,71
3/2/2021,68
3/3/2021,96.5
3/4/2021,71.5
3/5/2021,54
3/6/2021,88.5
3/7/2021,116.5
3/8/2021,108.5
3/9/2021,103.5
3/10/2021,110.5
3/11/2021,122.5
3/12/2021,100
3/13/2021,105.5
3/14/2021,91
3/15/2021,73
3/16/2021,64
3/17/2021,66.5
3/18/2021,73.5
3/19/2021,70.5
3/20/2021,69.5
3/21/2021,58
3/22/2021,54
3/23/2021,38
3/24/2021,43.5
3/25/2021,58
3/26/2021,53.5
3/27/2021,63.5
3/28/2021,65.5
3/29/2021,70.5
3/30/2021,90
3/31/2021,92
4/1/2021,86
4/2/2021,104.5
4/3/2021,100
4/4/2021,81
4/5/2021,75
4/6/2021,17
4/7/2021,15.5
4/8/2021,17.5
4/9/2021,26
4/10/2021,22.5
4/11/2021,16
4/12/2021,19.5
4/13/2021,21
4/14/2021,24
4/15/2021,27
4/16/2021,33
4/17/2021,21
4/18/2021,9.5
4/19/2021,17
4/20/2021,25
4/21/2021,33.5
4/22/2021,43.5
4/23/2021,52
4/24/2021,55
4/25/2021,37.5
4/26/2021,27.5
4/27/2021,20
4/28/2021,14
4/29/2021,12
4/30/2021,10.5
5/1/2021,12.5
5/2/2021,15
5/3/2021,16
5/4/2021,21
5/5/2021,21.5
5/6/2021,21.5
5/7/2021,16
5/8/2021,20.5
5/9/2021,16
5/10/2021,19.5
5/11/2021,14
5/12/2021,16
5/13/2021,14.5
5/14/2021,19
5/15/2021,24.5
5/16/2021,24.5
5/17/2021,29.5
5/18/2021,27
5/19/2021,24
5/20/2021,21.5
5/21/2021,25.5
5/22/2021,20.5
5/23/2021,11.5
5/24/2021,8
5/25/2021,13.5
5/26/2021,16.5
5/27/2021,20
5/28/2021,19
5/29/2021,15.5
5/30/2021,9.5
5/31/2021,9.5
6/1/2021,15
6/2/2021,22.5
6/3/2021,24
6/4/2021,22.5
6/5/2021,13
6/6/2021,16.5
6/7/2021,15.5
6/8/2021,14.5
6/9/2021,9
6/10/2021,8.5
6/11/2021,10
6/12/2021,11.5
6/13/2021,13
6/14/2021,11
6/15/2021,9
6/16/2021,9.5
6/17/2021,9
6/18/2021,9.5
6/19/2021,11
6/20/2021,15.5
6/21/2021,21
6/22/2021,15.5
6/23/2021,13.5
6/24/2021,11
6/25/2021,12
6/26/2021,11
6/27/2021,13
6/28/2021,10
6/29/2021,11.5
6/30/2021,12
7/1/2021,11
7/2/2021,10.5
7/3/2021,10
7/4/2021,10.5
7/5/2021,10.5
7/6/2021,11
7/7/2021,9.5
7/8/2021,10
7/9/2021,9
7/10/2021,8.5
7/11/2021,7
7/12/2021,8
7/13/2021,9.5
7/14/2021,10
7/15/2021,10.5
7/16/2021,9.5
7/17/2021,9.5
7/18/2021,9
7/19/2021,8
7/20/2021,8.5
7/21/2021,8.5
7/22/2021,8.5
7/23/2021,11.5
7/24/2021,12
7/25/2021,14.5
7/26/2021,13.5
7/27/2021,12.5
7/28/2021,13.5
7/29/2021,15.5
7/30/2021,15
7/31/2021,14
8/1/2021,14
8/2/2021,16
8/3/2021,13
8/4/2021,13.5
8/5/2021,11.5
8/6/2021,12
8/7/2021,13.5
8/8/2021,14.5
8/9/2021,16
8/10/2021,20
8/11/2021,16.5
8/12/2021,16
8/13/2021,12.5
8/14/2021,9
8/15/2021,9
8/16/2021,9.5
8/17/2021,11
8/18/2021,12
8/19/2021,11.5
8/20/2021,10
8/21/2021,12
8/22/2021,10.5
8/23/2021,12
8/24/2021,10.5
8/25/2021,9
8/26/2021,10.5
8/27/2021,10
8/28/2021,10
8/29/2021,8.5
8/30/2021,10.5
8/31/2021,11.5
9/1/2021,14
9/2/2021,15
9/3/2021,14.5
9/4/2021,8.5
9/5/2021,10
9/6/2021,10
9/7/2021,9
9/8/2021,11
9/9/2021,11.5
9/10/2021,8
9/11/2021,9
9/12/2021,8.5
9/13/2021,12
9/14/2021,13
9/15/2021,12
9/16/2021,9
9/17/2021,9
9/18/2021,9.5
9/19/2021,12
9/20/2021,11
9/21/2021,10.5
9/22/2021,8
9/23/2021,9
9/24/2021,9.5
9/25/2021,10.5
9/26/2021,5
9/27/2021,8
9/28/2021,9
9/29/2021,12.5
9/30/2021,13.5
10/1/2021,12.5
10/2/2021,11
10/3/2021,9.5
10/4/2021,12
10/5/2021,13.5
10/6/2021,13
10/7/2021,13.5
10/8/2021,16
10/9/2021,20.5
10/10/2021,20
10/11/2021,10.5
10/12/2021,8
10/13/2021,10
10/14/2021,14.5
10/15/2021,9.5
10/16/2021,6.5
10/17/2021,7.5
10/18/2021,9.5
10/19/2021,11
10/20/2021,12
10/21/2021,10
10/22/2021,8.5
10/23/2021,5
10/24/2021,8.5
10/25/2021,12.5
10/26/2021,17
10/27/2021,19.5
10/28/2021,13.5
10/29/2021,15.5
10/30/2021,12
10/31/2021,10.5
11/1/2021,9
11/2/2021,9
11/3/2021,11.5
11/4/2021,14
11/5/2021,13
11/6/2021,14.5
11/7/2021,16
11/8/2021,17.5
11/9/2021,19.5
11/10/2021,17
11/11/2021,17
11/12/2021,17
11/13/2021,15.5
11/14/2021,19
11/15/2021,23
11/16/2021,21.5
11/17/2021,19.5
11/18/2021,21.5
11/19/2021,24
11/20/2021,21
11/21/2021,12.5
11/22/2021,17.5
11/23/2021,19.5
11/24/2021,14.5
11/25/2021,18
11/26/2021,20.5
11/27/2021,16.5
11/28/2021,12
11/29/2021,17.5
11/30/2021,16
12/1/2021,18.5
12/2/2021,21
12/3/2021,21.5
12/4/2021,23.5
12/5/2021,24
12/6/2021,28
12/7/2021,35.5
12/8/2021,36.5
12/9/2021,28.5
12/10/2021,22
12/11/2021,22.5
12/12/2021,23.5
12/13/2021,24
12/14/2021,23
12/15/2021,24
12/16/2021,23
12/17/2021,19.5
12/18/2021,23
12/19/2021,27
12/20/2021,29
12/21/2021,32.5
12/22/2021,31
12/23/2021,32
12/24/2021,32.5
12/25/2021,35
12/26/2021,36
12/27/2021,27.5
12/28/2021,24
12/29/2021,19
12/30/2021,19
12/31/2021,20
