year,day,hour,avg
2013,21,8,16.31
2013,21,9,21.185
2013,21,10,26.12052632
2013,21,11,29.91052632
2013,21,12,32.70111111
2013,21,13,34.63947368
2013,21,14,35.25611111
2013,21,15,34.98333333
2013,21,16,34.17421053
2013,21,17,32.47888889
2013,21,18,27.18526316
2013,21,19,22.76
2013,21,20,21.49
2013,21,21,20.1365
2013,21,22,18.888
2013,21,23,18.50315789
2013,22,0,17.75315789
2013,22,1,17.26105263
2013,22,2,16.779
2013,22,3,16.37473684
2013,22,4,15.88631579
2013,22,5,15.86263158
2013,22,6,15.05166667
2013,22,7,15.32444444
2013,22,8,16.99210526
2013,22,9,21.61833333
2013,22,10,26.8805
2013,22,11,30.20315789
2013,22,12,33.06578947
2013,22,13,35.05
2013,22,14,36.02210526
2013,22,15,35.43263158
2013,22,16,34.916
2013,22,17,33.29631579
2013,22,18,27.90736842
2013,22,19,23.35
2013,22,20,21.79947368
2013,22,21,20.574
2013,22,22,19.57631579
2013,22,23,18.65368421
2013,23,0,18.08736842
2013,23,1,17.64210526
2013,23,2,17.3715
2013,23,3,17.15368421
2013,23,4,17.01444444
2013,23,5,16.58421053
2013,23,6,16.445
2013,23,7,15.86
2013,23,8,17.48526316
2013,23,9,23.16611111
2013,23,10,27.60888889
2013,23,11,30.282
2013,23,12,32.99666667
2013,23,13,33.95428571
2013,23,14,34.398
2013,23,15,33.23166667
2013,23,16,35.16684211
2013,23,17,33.48578947
2013,23,18,28.83888889
2013,23,19,24.50368421
2013,23,20,22.93789474
2013,23,21,21.42894737
2013,23,22,20.35
2013,23,23,19.457
2013,24,0,18.59
2013,24,1,18.00736842
2013,24,2,17.58947368
2013,24,3,17.04894737
2013,24,4,16.97210526
2013,24,5,16.41105263
2013,24,6,16.04111111
2013,24,7,15.82
2013,24,8,17.69888889
2013,24,9,22.72722222
2013,24,10,28.163
2013,24,11,31.37
2013,24,12,33.785
2013,24,13,35.9385
2013,24,14,36.43789474
2013,24,15,36.23052632
2013,24,16,35.376
2013,24,17,34.28
2013,24,18,28.69210526
2013,24,19,23.76105263
2013,24,20,22.02684211
2013,24,21,20.464
2013,24,22,19.33
2013,24,23,18.3035
2013,25,0,17.91166667
2013,25,1,17.23277778
2013,25,2,16.55368421
2013,25,3,15.99842105
2013,25,4,15.55210526
2013,25,5,15.29166667
2013,25,6,14.86823529
2013,25,7,14.58176471
2013,25,8,17.12611111
2013,25,9,22.08222222
2013,25,10,27.422
2013,25,11,30.64473684
2013,25,12,33.955
2013,25,13,35.557
2013,25,14,36.52157895
2013,25,15,36.507
2013,25,16,35.45947368
2013,25,17,34.14526316
2013,25,18,28.65526316
2013,25,19,23.01210526
2013,25,20,21.10315789
2013,25,21,19.3495
2013,25,22,18.06210526
2013,25,23,16.919
2013,26,0,16.39388889
2013,26,1,15.94823529
2013,26,2,15.18777778
2013,26,3,14.61235294
2013,26,4,14.23352941
2013,26,5,14.08133333
2013,26,6,14.38909091
2013,26,7,14.14454545
2013,26,8,14.975
2013,26,9,20.37277778
2013,26,10,26.3365
2013,26,11,29.63947368
2013,26,12,33.13631579
2013,26,13,34.72
2013,26,14,35.38894737
2013,26,15,36.01052632
2013,26,16,35.46833333
2013,26,17,33.45833333
2013,26,18,27.68105263
2013,26,19,22.33526316
2013,26,20,20.13631579
2013,26,21,18.4535
2013,26,22,17.18
2013,26,23,16.50894737
2013,27,0,15.70882353
2013,27,1,15.18176471
2013,27,2,14.47
2013,27,3,13.81722222
2013,27,4,13.86857143
2013,27,5,13.81583333
2013,27,6,13.95545455
2013,27,7,14.32777778
2013,27,8,14.32473684
2013,27,9,19.40736842
2013,27,10,24.801
2013,27,11,29.26789474
2013,27,12,32.80166667
2013,27,13,35.08823529
2013,27,14,35.29222222
2013,27,15,35.89157895
2013,27,16,35.37647059
2013,27,17,33.04777778
2013,27,18,27.71888889
2013,27,19,22.26722222
2013,27,20,20.20333333
2013,27,21,18.87631579
2013,27,22,17.89388889
2013,27,23,16.85833333
2013,28,0,16.47176471
2013,28,1,15.68666667
2013,28,2,15.24941176
2013,28,3,15.11933333
2013,28,4,14.520625
2013,28,5,14.21571429
2013,28,6,14.45166667
2013,28,7,14.40727273
2013,28,8,14.9525
2013,28,9,20.24235294
2013,28,10,25.86166667
2013,28,11,29.98
2013,28,12,32.88526316
2013,28,13,35.00526316
2013,28,14,35.05894737
2013,28,15,35.486
2013,28,16,34.58473684
2013,28,17,32.91684211
2013,28,18,28.02222222
2013,28,19,23.5
2013,28,20,22.09789474
2013,28,21,21.00105263
2013,28,22,20.3195
2013,28,23,19.6225
2013,29,0,19.06157895
2013,29,1,18.73421053
2013,29,2,18.57736842
2013,29,3,18.553
2013,29,4,18.458
2013,29,5,18.4325
2013,29,6,18.70888889
2013,29,7,18.79166667
2013,29,8,18.95142857
2013,29,9,23.60388889
2013,29,10,28.0525
2013,29,11,30.8645
2013,29,12,33.10105263
2013,29,13,33.9495
2013,29,14,33.81368421
2013,29,15,34.28578947
2013,29,16,31.68666667
2013,29,17,29.53578947
2013,29,18,26.11894737
2013,29,19,23.1545
2013,29,20,22.54421053
2013,29,21,21.683
2013,29,22,21.44
2013,29,23,20.75
2013,30,0,20.66842105
2013,30,1,20.64052632
2013,30,2,20.6645
2013,30,3,20.3745
2013,30,4,19.9105
2013,30,5,20.46684211
2013,30,6,20.2245
2013,30,7,20.3255
2013,30,8,20.41619048
2013,30,9,22.764
2013,30,10,25.8025
2013,30,11,30.07684211
2013,30,12,31.90789474
2013,30,13,32.85526316
2013,30,14,33.03
2013,30,15,31.93684211
2013,30,16,29.86111111
2013,30,17,26.90421053
2013,30,18,24.21
2013,30,19,20.99235294
2013,30,20,20.445
2013,30,21,20.56111111
2013,30,22,20.72166667
2013,30,23,20.39947368
2013,31,0,19.95722222
2013,31,1,19.65
2013,31,2,19.59684211
2013,31,3,19.57631579
2013,31,4,19.55526316
2013,31,5,19.52947368
2013,31,6,19.508
2013,31,7,19.39789474
2013,31,8,20.18368421
2013,31,9,22.5885
2013,31,10,26.21333333
2013,31,11,28.57736842
2013,31,12,30.69578947
2013,31,13,31.44722222
2013,31,14,32.91105263
2013,31,15,32.98157895
2013,31,16,31.95526316
2013,31,17,30.17444444
2013,31,18,26.58277778
2013,31,19,23.62526316
2013,31,20,22.51578947
2013,31,21,21.81052632
2013,31,22,21.28736842
2013,31,23,20.87421053
2013,32,0,20.56055556
2013,32,1,20.24526316
2013,32,2,19.89473684
2013,32,3,19.52684211
2013,32,4,19.34315789
2013,32,5,19.18736842
2013,32,6,18.9595
2013,32,7,19.08789474
2013,32,8,20.05052632
2013,32,9,23.70631579
2013,32,10,27.89052632
2013,32,11,31.13631579
2013,32,12,32.94222222
2013,32,13,34.00052632
2013,32,14,34.5045
2013,32,15,34.54210526
2013,32,16,33.92388889
2013,32,17,31.43421053
2013,32,18,28.09277778
2013,32,19,24.86421053
2013,32,20,23.58578947
2013,32,21,22.74842105
2013,32,22,22.26105263
2013,32,23,21.76842105
2013,33,0,21.25611111
2013,33,1,20.87263158
2013,33,2,20.24
2013,33,3,19.944375
2013,33,4,19.57625
2013,33,5,19.145625
2013,33,6,19.11294118
2013,33,7,19.05470588
2013,33,8,20.00823529
2013,33,9,23.03058824
2013,33,10,27.780625
2013,33,11,31.03625
2013,33,12,32.279375
2013,33,13,32.28294118
2013,33,14,32.31666667
2013,33,15,32.32411765
2013,33,16,31.36823529
2013,33,17,30.12352941
2013,33,18,26.38294118
2013,33,19,23.47736842
2013,33,20,22.29
2013,33,21,21.53294118
2013,33,22,21.07666667
2013,33,23,20.65470588
2013,34,0,20.27058824
2013,34,1,20.19842105
2013,34,2,20.1495
2013,34,3,19.9305
2013,34,4,19.847
2013,34,5,19.703
2013,34,6,19.663
2013,34,7,19.657
2013,34,8,20.45095238
2013,34,9,23.81052632
2013,34,10,27.31263158
2013,34,11,30.46777778
2013,34,12,32.7055
2013,34,13,34.4315
2013,34,14,34.6795
2013,34,15,34.74894737
2013,34,16,33.60789474
2013,34,17,31.84833333
2013,34,18,27.05684211
2013,34,19,24.34684211
2013,34,20,23.24421053
2013,34,21,21.95157895
2013,34,22,21.53736842
2013,34,23,21.093
2013,35,0,20.58736842
2013,35,1,20.22526316
2013,35,2,19.74315789
2013,35,3,19.40315789
2013,35,4,19.16684211
2013,35,5,19.1895
2013,35,6,18.776
2013,35,7,18.62315789
2013,35,8,19.78421053
2013,35,9,23.87611111
2013,35,10,27.44222222
2013,35,11,30.43052632
2013,35,12,33.24
2013,35,13,35.21947368
2013,35,14,36.2445
2013,35,15,36.63666667
2013,35,16,35.72555556
2013,35,17,33.63736842
2013,35,18,29.55736842
2013,35,19,25.10315789
2013,35,20,23.65684211
2013,35,21,22.6485
2013,35,22,21.29761905
2013,35,23,20.5555
2013,36,0,20.34684211
2013,36,1,19.94052632
2013,36,2,19.41052632
2013,36,3,18.631
2013,36,4,18.91368421
2013,36,5,18.6495
2013,36,6,18.3005
2013,36,7,18.22526316
2013,36,8,19.289
2013,36,9,25.095
2013,36,10,29.37947368
2013,36,11,32.51842105
2013,36,12,35.17944444
2013,36,13,36.85842105
2013,36,14,37.82789474
2013,36,15,37.70222222
2013,36,16,37.09473684
2013,36,17,35.35157895
2013,36,18,30.81666667
2013,36,19,25.37421053
2013,36,20,23.79842105
2013,36,21,22.67631579
2013,36,22,21.71157895
2013,36,23,20.4535
2013,37,0,19.96777778
2013,37,1,19.40105263
2013,37,2,18.60947368
2013,37,3,18.03263158
2013,37,4,17.6385
2013,37,5,17.06842105
2013,37,6,16.8365
2013,37,7,16.63947368
2013,37,8,18.6315
2013,37,9,24.39777778
2013,37,10,28.62105263
2013,37,11,32.23421053
2013,37,12,34.9495
2013,37,13,37.31368421
2013,37,14,38.442
2013,37,15,38.23722222
2013,37,16,37.79105263
2013,37,17,35.99578947
2013,37,18,30.95
2013,37,19,24.91631579
2013,37,20,23.03526316
2013,37,21,21.43526316
2013,37,22,20.50263158
2013,37,23,19.438
2013,38,0,18.67166667
2013,38,1,17.77736842
2013,38,2,17.14842105
2013,38,3,16.93166667
2013,38,4,16.63529412
2013,38,5,16.23176471
2013,38,6,15.84777778
2013,38,7,15.62823529
2013,38,8,17.75722222
2013,38,9,23.24055556
2013,38,10,28.01368421
2013,38,11,31.93631579
2013,38,12,34.56210526
2013,38,13,37.37473684
2013,38,14,38.513
2013,38,15,38.22777778
2013,38,16,38.08666667
2013,38,17,35.79315789
2013,38,18,30.32
2013,38,19,24.73894737
2013,38,20,22.65315789
2013,38,21,20.96947368
2013,38,22,20.01526316
2013,38,23,18.7965
2013,39,0,18.28944444
2013,39,1,17.74631579
2013,39,2,17.07473684
2013,39,3,16.51368421
2013,39,4,16.39388889
2013,39,5,15.90166667
2013,39,6,15.64
2013,39,7,15.52055556
2013,39,8,17.21105263
2013,39,9,23.16888889
2013,39,10,28.37157895
2013,39,11,32.16315789
2013,39,12,35.03
2013,39,13,37.09052632
2013,39,14,38.91263158
2013,39,15,38.61263158
2013,39,16,38.15736842
2013,39,17,35.79526316
2013,39,18,29.87055556
2013,39,19,24.94789474
2013,39,20,23.48052632
2013,39,21,21.95052632
2013,39,22,20.68631579
2013,39,23,19.83842105
2013,40,0,19.03277778
2013,40,1,18.39052632
2013,40,2,17.89894737
2013,40,3,17.38526316
2013,40,4,16.81894737
2013,40,5,16.37789474
2013,40,6,16.40526316
2013,40,7,16.19631579
2013,40,8,17.97333333
2013,40,9,22.58333333
2013,40,10,28.16055556
2013,40,11,31.91210526
2013,40,12,35.06777778
2013,40,13,37.45444444
2013,40,14,37.80789474
2013,40,15,38.46777778
2013,40,16,37.83777778
2013,40,17,35.52166667
2013,40,18,30.57333333
2013,40,19,26.12263158
2013,40,20,24.47684211
2013,40,21,23.40789474
2013,40,22,22.20684211
2013,40,23,21.58368421
2013,41,0,20.96055556
2013,41,1,20.33777778
2013,41,2,19.92777778
2013,41,3,19.59611111
2013,41,4,19.21888889
2013,41,5,19.06684211
2013,41,6,18.81555556
2013,41,7,18.89888889
2013,41,8,19.60315789
2013,41,9,24.73470588
2013,41,10,29.45444444
2013,41,11,32.42666667
2013,41,12,35.22944444
2013,41,13,36.38588235
2013,41,14,37.38
2013,41,15,37.45235294
2013,41,16,35.83388889
2013,41,17,33.55764706
2013,41,18,30.50588235
2013,41,19,26.75833333
2013,41,20,25.07833333
2013,41,21,24.23166667
2013,41,22,23.72055556
2013,41,23,23.13888889
2013,42,0,22.74058824
2013,42,1,22.18666667
2013,42,2,21.81166667
2013,42,3,21.22789474
2013,42,4,21.09888889
2013,42,5,20.82888889
2013,42,6,20.58055556
2013,42,7,20.42055556
2013,42,8,21.67789474
2013,42,9,26.34705882
2013,42,10,31.1
2013,42,11,34.11611111
2013,42,12,36.16277778
2013,42,13,38.08444444
2013,42,14,38.45944444
2013,42,15,38.53055556
2013,42,16,37.31666667
2013,42,17,35.08888889
2013,42,18,31.61882353
2013,42,19,27.53222222
2013,42,20,26.29277778
2013,42,21,25.32444444
2013,42,22,24.47944444
2013,42,23,23.40947368
2013,43,0,23.25411765
2013,43,1,22.73111111
2013,43,2,22.32166667
2013,43,3,22.03444444
2013,43,4,21.25684211
2013,43,5,21.39777778
2013,43,6,21.23166667
2013,43,7,21.07055556
2013,43,8,22.25684211
2013,43,9,27.50294118
2013,43,10,32.05333333
2013,43,11,35.22888889
2013,43,12,37.38611111
2013,43,13,38.73944444
2013,43,14,39.69941176
2013,43,15,39.15529412
2013,43,16,38.691875
2013,43,17,36.14176471
2013,43,18,32.10222222
2013,43,19,28.29388889
2013,43,20,27.06222222
2013,43,21,25.97263158
2013,43,22,24.99222222
2013,43,23,24.50666667
2013,44,0,23.69352941
2013,44,1,23.195
2013,44,2,22.74473684
2013,44,3,22.24333333
2013,44,4,21.835
2013,44,5,21.49166667
2013,44,6,21.32666667
2013,44,7,21.24388889
2013,44,8,22.46052632
2013,44,9,27.86882353
2013,44,10,32.15555556
2013,44,11,34.22333333
2013,44,12,36.23388889
2013,44,13,37.64823529
2013,44,14,38.38294118
2013,44,15,37.99058824
2013,44,16,36.72176471
2013,44,17,33.631875
2013,44,18,29.24722222
2013,44,19,27.16833333
2013,44,20,26.17352941
2013,44,21,25.31888889
2013,44,22,24.52833333
2013,44,23,23.87555556
2013,45,0,23.18352941
2013,45,1,22.57055556
2013,45,2,22.05611111
2013,45,3,21.45789474
2013,45,4,21.63555556
2013,45,5,21.48
2013,45,6,21.15555556
2013,45,7,20.97277778
2013,45,8,22.01944444
2013,45,9,26.72176471
2013,45,10,31.64882353
2013,45,11,34.27222222
2013,45,12,35.99444444
2013,45,13,37.20263158
2013,45,14,37.29526316
2013,45,15,38.08222222
2013,45,16,36.96611111
2013,45,17,34.03444444
2013,45,18,31.17944444
2013,45,19,27.93444444
2013,45,20,26.70777778
2013,45,21,25.76789474
2013,45,22,24.72111111
2013,45,23,23.77736842
2013,46,0,23.52611111
2013,46,1,23.09
2013,46,2,22.69263158
2013,46,3,22.16111111
2013,46,4,21.45842105
2013,46,5,21.64388889
2013,46,6,21.02470588
2013,46,7,20.81882353
2013,46,8,21.72444444
2013,46,9,27.450625
2013,46,10,31.82823529
2013,46,11,34.69117647
2013,46,12,37.12823529
2013,46,13,38.55222222
2013,46,14,39.42777778
2013,46,15,39.523125
2013,46,16,37.79705882
2013,46,17,35.3725
2013,46,18,29.74647059
2013,46,19,27.76882353
2013,46,20,26.92411765
2013,46,21,26.19823529
2013,46,22,25.46058824
2013,46,23,24.47705882
2013,47,0,23.83882353
2013,47,1,23.26411765
2013,47,2,22.91823529
2013,47,3,22.10555556
2013,47,4,21.88529412
2013,47,5,21.57111111
2013,47,6,21.15555556
2013,47,7,20.96588235
2013,47,8,22.37470588
2013,47,9,27.68125
2013,47,10,32.14294118
2013,47,11,34.71235294
2013,47,12,37.41529412
2013,47,13,39.07611111
2013,47,14,39.89941176
2013,47,15,40.159375
2013,47,16,39.26352941
2013,47,17,37.29764706
2013,47,18,31.55222222
2013,47,19,27.76705882
2013,47,20,26.16277778
2013,47,21,24.96611111
2013,47,22,24.27941176
2013,47,23,23.40588235
2013,48,0,22.68352941
2013,48,1,22.19277778
2013,48,2,21.65611111
2013,48,3,20.97947368
2013,48,4,20.81470588
2013,48,5,20.14052632
2013,48,6,20.14647059
2013,48,7,20.02823529
2013,48,8,21.01894737
2013,48,9,26.5925
2013,48,10,31.04722222
2013,48,11,34.79333333
2013,48,12,36.56058824
2013,48,13,37.71222222
2013,48,14,38.16333333
2013,48,15,38.474375
2013,48,16,37.74411765
2013,48,17,35.07823529
2013,48,18,30.99352941
2013,48,19,27.25666667
2013,48,20,26.01294118
2013,48,21,24.36888889
2013,48,22,23.87222222
2013,48,23,23.14166667
2013,49,0,23.11235294
2013,49,1,22.71
2013,49,2,22.46
2013,49,3,21.84526316
2013,49,4,21.88941176
2013,49,5,21.43055556
2013,49,6,21.325
2013,49,7,21.36764706
2013,49,8,22.22789474
2013,49,9,26.18058824
2013,49,10,30.86888889
2013,49,11,33.57333333
2013,49,12,34.92352941
2013,49,13,35.41666667
2013,49,14,36.26611111
2013,49,15,36.44705882
2013,49,16,35.83647059
2013,49,17,34.04235294
2013,49,18,30.65
2013,49,19,27.34
2013,49,20,25.80117647
2013,49,21,24.71611111
2013,49,22,23.88666667
2013,49,23,22.91058824
2013,50,0,22.04882353
2013,50,1,21.33470588
2013,50,2,20.71777778
2013,50,3,20.15333333
2013,50,4,19.44
2013,50,5,19.38461538
2013,50,6,19.15714286
2013,50,7,18.662
2013,50,8,20.23235294
2013,50,9,26.53571429
2013,50,10,31.42133333
2013,50,11,35.22714286
2013,50,12,37.598
2013,50,13,39.20764706
2013,50,14,39.52666667
2013,50,15,39.938
2013,50,16,39.576875
2013,50,17,37.61375
2013,50,18,32.05125
2013,50,19,26.835625
2013,50,20,25.401875
2013,50,21,23.885625
2013,50,22,22.96875
2013,50,23,22.20176471
2013,51,0,21.505
2013,51,1,21.00882353
2013,51,2,20.42764706
2013,51,3,20.05705882
2013,51,4,19.62352941
2013,51,5,19.31882353
2013,51,6,19.03058824
2013,51,7,18.900625
2013,51,8,20.43941176
2013,51,9,27.11933333
2013,51,10,31.6175
2013,51,11,35.01375
2013,51,12,37.428125
2013,51,13,38.86117647
2013,51,14,39.23882353
2013,51,15,38.71176471
2013,51,16,38.11117647
2013,51,17,36.37647059
2013,51,18,32.32166667
2013,51,19,27.97705882
2013,51,20,26.52235294
2013,51,21,25.77944444
2013,51,22,24.82666667
2013,51,23,23.86058824
2013,52,0,23.20375
2013,52,1,22.51882353
2013,52,2,22.05333333
2013,52,3,21.72611111
2013,52,4,21.41647059
2013,52,5,21.34388889
2013,52,6,21.01058824
2013,52,7,20.90470588
2013,52,8,22.21315789
2013,52,9,27.19294118
2013,52,10,32.71944444
2013,52,11,35.48055556
2013,52,12,36.70294118
2013,52,13,38.30777778
2013,52,14,38.37117647
2013,52,15,38.34117647
2013,52,16,36.50647059
2013,52,17,34.53764706
2013,52,18,29.69263158
2013,52,19,28.01833333
2013,52,20,26.26
2013,52,21,25.45588235
2013,52,22,24.83333333
2013,52,23,23.85611111
2013,53,0,23.75588235
2013,53,1,23.35823529
2013,53,2,23.00611111
2013,53,3,22.23421053
2013,53,4,22.43444444
2013,53,5,22.21277778
2013,53,6,21.99647059
2013,53,7,22.03235294
2013,53,8,22.72631579
2013,53,9,26.80941176
2013,53,10,30.90333333
2013,53,11,33.18052632
2013,53,12,35.67611111
2013,53,13,36.81055556
2013,53,14,37.35444444
2013,53,15,36.326875
2013,53,16,35.30647059
2013,53,17,32.5925
2013,53,18,28.39352941
2013,53,19,26.94888889
2013,53,20,25.62647059
2013,53,21,25.24352941
2013,53,22,24.92111111
2013,53,23,24.33388889
2013,54,0,23.49875
2013,54,1,23.03875
2013,54,2,22.62705882
2013,54,3,21.79315789
2013,54,4,21.73333333
2013,54,5,21.43444444
2013,54,6,21.35111111
2013,54,7,21.43
2013,54,8,22.20944444
2013,54,9,26.98
2013,54,10,31.16588235
2013,54,11,33.50944444
2013,54,12,34.60222222
2013,54,13,35.30647059
2013,54,14,35.70055556
2013,54,15,36.46294118
2013,54,16,35.50882353
2013,54,17,33.82176471
2013,54,18,30.02941176
2013,54,19,26.68777778
2013,54,20,25.30882353
2013,54,21,24.22058824
2013,54,22,23.11777778
2013,54,23,22.40333333
2013,55,0,21.690625
2013,55,1,21.02
2013,55,2,20.58058824
2013,55,3,20.19944444
2013,55,4,19.81222222
2013,55,5,19.47764706
2013,55,6,19.26833333
2013,55,7,19.24235294
2013,55,8,20.935
2013,55,9,27.02125
2013,55,10,31.18375
2013,55,11,34.03777778
2013,55,12,35.77352941
2013,55,13,37.030625
2013,55,14,38
2013,55,15,37.23941176
2013,55,16,37.27235294
2013,55,17,35.615
2013,55,18,31.52
2013,55,19,27.33055556
2013,55,20,25.91941176
2013,55,21,25.23833333
2013,55,22,24.58666667
2013,55,23,23.72588235
2013,56,0,22.97875
2013,56,1,22.19705882
2013,56,2,21.72722222
2013,56,3,21.245
2013,56,4,20.72588235
2013,56,5,20.37411765
2013,56,6,20.19388889
2013,56,7,20.05764706
2013,56,8,21.56611111
2013,56,9,27.508125
2013,56,10,31.93647059
2013,56,11,34.88444444
2013,56,12,37.24823529
2013,56,13,38.31588235
2013,56,14,38.88166667
2013,56,15,38.36411765
2013,56,16,38.08294118
2013,56,17,36.233125
2013,56,18,32.345
2013,56,19,28.01666667
2013,56,20,26.65882353
2013,56,21,25.97764706
2013,56,22,25.40944444
2013,56,23,24.64117647
2013,57,0,23.703125
2013,57,1,23.19941176
2013,57,2,22.62529412
2013,57,3,21.69736842
2013,57,4,21.80470588
2013,57,5,21.25411765
2013,57,6,20.83555556
2013,57,7,20.79058824
2013,57,8,22.13944444
2013,57,9,28.609375
2013,57,10,32.69944444
2013,57,11,35.89176471
2013,57,12,38.25647059
2013,57,13,39.6025
2013,57,14,40.11375
2013,57,15,39.80882353
2013,57,16,39.119375
2013,57,17,37.735625
2013,57,18,32.82055556
2013,57,19,27.83888889
2013,57,20,26.26944444
2013,57,21,24.99777778
2013,57,22,24.18176471
2013,57,23,23.09823529
2013,58,0,22.94375
2013,58,1,21.88611111
2013,58,2,21.38368421
2013,58,3,21.45117647
2013,58,4,20.52555556
2013,58,5,20.46647059
2013,58,6,20.12
2013,58,7,20.01411765
2013,58,8,22.05388889
2013,58,9,28.185
2013,58,10,32.83529412
2013,58,11,36.01
2013,58,12,38.74235294
2013,58,13,40.71294118
2013,58,14,40.704
2013,58,15,40.432
2013,58,16,39.929375
2013,58,17,37.58411765
2013,58,18,31.23166667
2013,58,19,27.83117647
2013,58,20,26.168125
2013,58,21,24.53470588
2013,58,22,23.16666667
2013,58,23,21.88058824
2013,59,0,20.96235294
2013,59,1,20.15588235
2013,59,2,19.31117647
2013,59,3,18.89
2013,59,4,18.39176471
2013,59,5,18.22294118
2013,59,6,17.863125
2013,59,7,18.03875
2013,59,8,19.95882353
2013,59,9,26.56125
2013,59,10,31.12
2013,59,11,34.77333333
2013,59,12,37.78833333
2013,59,13,39.40588235
2013,59,14,40.395
2013,59,15,40.58
2013,59,16,39.32733333
2013,59,17,37.19941176
2013,59,18,31.66333333
2013,59,19,26.31052632
2013,59,20,24.76470588
2013,59,21,23.37647059
2013,59,22,22.35333333
2013,59,23,20.74263158
2013,60,0,20.35411765
2013,60,1,19.80705882
2013,60,2,19.25529412
2013,60,3,18.78111111
2013,60,4,18.34888889
2013,60,5,17.95352941
2013,60,6,18.101875
2013,60,7,18.344375
2013,60,8,19.885
2013,60,9,26.799375
2013,60,10,31.93176471
2013,60,11,35.66666667
2013,60,12,37.91944444
2013,60,13,39.64666667
2013,60,14,40.84473684
2013,60,15,39.86111111
2013,60,16,39.37055556
2013,60,17,36.59842105
2013,60,18,32.09789474
2013,60,19,27.89285714
2013,60,20,26.28210526
2013,60,21,25.20888889
2013,60,22,23.72789474
2013,60,23,23.39684211
2013,61,0,22.48823529
2013,61,1,21.74473684
2013,61,2,21.35631579
2013,61,3,20.577
2013,61,4,20.732
2013,61,5,20.22894737
2013,61,6,20.044
2013,61,7,20.14578947
2013,61,8,21.9305
2013,61,9,27.90111111
2013,61,10,32.34368421
2013,61,11,36.10578947
2013,61,12,38.1075
2013,61,13,39.82421053
2013,61,14,40.2
2013,61,15,39.98277778
2013,61,16,39.33578947
2013,61,17,37.37368421
2013,61,18,33.50578947
2013,61,19,29.27368421
2013,61,20,27.65526316
2013,61,21,26.35333333
2013,61,22,26.25947368
2013,61,23,25.25047619
2013,62,0,24.92666667
2013,62,1,24.40578947
2013,62,2,24.03842105
2013,62,3,23.39368421
2013,62,4,22.6552381
2013,62,5,22.49789474
2013,62,6,22.11105263
2013,62,7,22.34315789
2013,62,8,24.52714286
2013,62,9,29.09947368
2013,62,10,34.134
2013,62,11,36.64842105
2013,62,12,38.26105263
2013,62,13,38.51444444
2013,62,14,38.82
2013,62,15,36.85736842
2013,62,16,33.9
2013,62,17,28.14578947
2013,62,18,26.77736842
2013,62,19,25.30842105
2013,62,20,24.25611111
2013,62,21,23.79578947
2013,62,22,23.40888889
2013,62,23,23.30388889
2013,63,0,22.92611111
2013,63,1,23.16166667
2013,63,2,23.135
2013,63,3,23.10166667
2013,63,4,22.86842105
2013,63,5,22.94555556
2013,63,6,23.05055556
2013,63,7,23.38333333
2013,63,8,23.77
2013,63,9,26.77647059
2013,63,10,27.46470588
2013,63,11,30.22666667
2013,63,12,30.66941176
2013,63,13,30.62555556
2013,63,14,29.76736842
2013,63,15,29.17176471
2013,63,16,26.44
2013,63,17,25.882
2013,63,18,23.57722222
2013,63,19,23.16777778
2013,63,20,22.85105263
2013,63,21,22.76166667
2013,63,22,22.67277778
2013,63,23,22.54444444
2013,64,0,22.59705882
2013,64,1,22.43388889
2013,64,2,22.48944444
2013,64,3,22.39052632
2013,64,4,22.48388889
2013,64,5,22.435
2013,64,6,22.35777778
2013,64,7,22.46333333
2013,64,8,23.24210526
2013,64,9,25.91947368
2013,64,10,29.20736842
2013,64,11,32.3885
2013,64,12,33.58684211
2013,64,13,35.42157895
2013,64,14,35.90315789
2013,64,15,35.52833333
2013,64,16,34.43105263
2013,64,17,32.21111111
2013,64,18,29.83666667
2013,64,19,26.831
2013,64,20,25.95526316
2013,64,21,25.02315789
2013,64,22,24.311
2013,64,23,23.66684211
2013,65,0,22.97222222
2013,65,1,22.38894737
2013,65,2,22.00157895
2013,65,3,21.642
2013,65,4,21.34
2013,65,5,21.00473684
2013,65,6,20.76473684
2013,65,7,21.31
2013,65,8,23.0325
2013,65,9,28.00333333
2013,65,10,30.57
2013,65,11,32.9575
2013,65,12,33.99368421
2013,65,13,35.43684211
2013,65,14,36.42263158
2013,65,15,36.238
2013,65,16,35.35210526
2013,65,17,34.02736842
2013,65,18,30.682
2013,65,19,26.84619048
2013,65,20,25.91105263
2013,65,21,24.725
2013,65,22,23.98842105
2013,65,23,23.675
2013,66,0,22.951875
2013,66,1,22.10263158
2013,66,2,21.8135
2013,66,3,21.82947368
2013,66,4,21.72368421
2013,66,5,21.91833333
2013,66,6,22.02529412
2013,66,7,22.23157895
2013,66,8,23.793
2013,66,9,26.13473684
2013,66,10,30.92526316
2013,66,11,33.97444444
2013,66,12,34.93578947
2013,66,13,35.76555556
2013,66,14,36.73166667
2013,66,15,35.36473684
2013,66,16,33.78222222
2013,66,17,32.39888889
2013,66,18,30.04947368
2013,66,19,26.53526316
2013,66,20,25.48789474
2013,66,21,24.7955
2013,66,22,24.21421053
2013,66,23,23.9585
2013,67,0,23.41666667
2013,67,1,23.03368421
2013,67,2,22.514
2013,67,3,22.38789474
2013,67,4,22.2935
2013,67,5,22.00473684
2013,67,6,21.82631579
2013,67,7,22.11157895
