year,day,hour,avg
2017,52,18,37.81444444
2017,52,19,46.88888889
2017,52,20,50.85222222
2017,52,21,57.87
2017,52,22,64.03666667
2017,52,23,72.24111111
2017,53,0,78.81444444
2017,53,1,82.18555556
2017,53,2,83.42555556
2017,53,3,85.54125
2017,53,4,87.33285714
2017,53,5,88.02428571
2017,53,6,86.88833333
2017,53,7,85.0825
2017,53,8,86.625
2017,53,9,67.83333333
2017,53,10,50.13
2017,53,11,42.87
2017,53,12,34.72222222
2017,53,13,27.11111111
2017,53,14,23.11857143
2017,53,15,23.71428571
2017,53,16,23.805
2017,53,17,24.27833333
2017,53,18,33.5
2017,53,19,46.31444444
2017,53,20,51.85222222
2017,53,21,54.58375
2017,53,22,63.20875
2017,53,23,68.125
2017,54,0,75.47875
2017,54,1,77.29666667
2017,54,2,82.25888889
2017,54,3,83.16666667
2017,54,4,81.5
2017,54,5,83.695
2017,54,6,78.6
2017,54,7,82.134
2017,54,8,82.72875
2017,54,9,64.88888889
2017,54,10,46.61111111
2017,54,11,35.94444444
2017,54,12,31.16625
2017,54,13,25.71428571
2017,54,14,22
2017,54,15,23.89
2017,54,16,23.5
2017,54,17,22.47571429
2017,54,18,31.9375
2017,54,19,41.37
2017,54,20,50.85
2017,54,21,55.33333333
2017,54,22,60.83333333
2017,54,23,66.94444444
2017,55,0,73.87
2017,55,1,76.51888889
2017,55,2,79.95
2017,55,3,84.64777778
2017,55,4,84.16625
2017,55,5,84.54714286
2017,55,6,87.69
2017,55,7,80.2925
2017,55,8,83.31444444
2017,55,9,63.07444444
2017,55,10,47.55555556
2017,55,11,37.75888889
2017,55,12,30.81444444
2017,55,13,27.11111111
2017,55,14,24.05555556
2017,55,15,22.83333333
2017,55,16,22.02833333
2017,55,17,23
2017,55,18,30.03666667
2017,55,19,39.267
2017,55,20,46
2017,55,21,46.27777778
2017,55,22,54.03666667
2017,55,23,62.03666667
2017,56,0,66.70333333
2017,56,1,74.467
2017,56,2,75.583
2017,56,3,82.8
2017,56,4,81.54125
2017,56,5,85.04125
2017,56,6,88.20875
2017,56,7,87.40428571
2017,56,8,82.45
2017,56,9,57.367
2017,56,10,43.74111111
2017,56,11,36.33333333
2017,56,12,32.42857143
2017,56,13,26.29666667
2017,56,14,23.375
2017,56,15,22.26142857
2017,56,16,21.8
2017,56,17,23
2017,56,18,26.71428571
2017,56,19,35.217
2017,56,20,39.767
2017,56,21,46.35
2017,56,22,49.883
2017,56,23,60.54545455
2017,57,0,64.367
2017,57,1,68.95
2017,57,2,70.933
2017,57,3,72.883
2017,57,4,80.6
2017,57,5,86.55
2017,57,6,87.3
2017,57,7,88.38888889
2017,57,8,81.667
2017,57,9,58.167
2017,57,10,42.767
2017,57,11,37.13
2017,57,12,30.88888889
2017,57,13,25.783
2017,57,14,24.417
2017,57,15,23.24111111
2017,57,16,22.625
2017,57,17,24.25
2017,57,18,32.75
2017,57,19,41.25
2017,57,20,50.8
2017,57,21,57.66727273
2017,57,22,63.30272727
2017,57,23,66.39454545
2017,58,0,67.917
2017,58,1,72.77272727
2017,58,2,77.48454545
2017,58,3,79.60545455
2017,58,4,80.36363636
2017,58,5,78.983
2017,58,6,81.834
2017,58,7,82
2017,58,8,75.78818182
2017,58,9,61.017
2017,58,10,48.45
2017,58,11,47.42555556
2017,58,12,41.767
2017,58,13,33.35
2017,58,14,29.717
2017,58,15,28.417
2017,58,16,27.317
2017,58,17,28.83285714
2017,58,18,33.79555556
2017,58,19,43
2017,58,20,53.967
2017,58,21,63.166
2017,58,22,67.48111111
2017,58,23,73.39625
2017,59,0,74.61111111
2017,59,1,77.2
2017,59,2,78.42363636
2017,59,3,81.69727273
2017,59,4,84.48111111
2017,59,5,86.1875
2017,59,6,85.47571429
2017,59,7,87.29125
2017,59,8,78.57545455
2017,59,9,63.083
2017,59,10,48.783
2017,59,11,44.5
2017,59,12,39.51888889
2017,59,13,31.57444444
2017,59,14,26.19727273
2017,59,15,24.09222222
2017,59,16,24.20875
2017,59,17,25.46333333
2017,59,18,33.16625
2017,59,19,47.66625
2017,59,20,52.833
2017,59,21,55.81444444
2017,59,22,61.51888889
2017,59,23,68.07444444
2017,60,0,70.37
2017,60,1,72.85375
2017,60,2,77.75
2017,60,3,80.27777778
2017,60,4,83.13
2017,60,5,85.1875
2017,60,6,84.19
2017,60,7,83.434
2017,60,8,79.72222222
2017,60,9,61
2017,60,10,47.24111111
2017,60,11,38.09222222
2017,60,12,32.85375
2017,60,13,25.9375
2017,60,14,24.53666667
2017,60,15,22.77777778
2017,60,16,24.11857143
2017,60,17,23.5625
2017,60,18,32.5
2017,60,19,44.1875
2017,60,20,51.5
2017,60,21,54.51888889
2017,60,22,60.64777778
2017,60,23,61.53666667
2017,61,0,66.35375
2017,61,1,70.0625
2017,61,2,70.85222222
2017,61,3,73.11111111
2017,61,4,77.14777778
2017,61,5,80.55555556
2017,61,6,84.1875
2017,61,7,84.33375
2017,61,8,76.61111111
2017,61,9,62.79666667
2017,61,10,46.77777778
2017,61,11,42
2017,61,12,35.60375
2017,61,13,34.03666667
2017,61,14,32.55555556
2017,61,15,31.09222222
2017,61,16,31.85375
2017,61,17,35.66625
2017,61,18,43.1875
2017,61,19,49.45875
2017,61,20,53.967
2017,61,21,61.5
2017,61,22,67.77777778
2017,61,23,70.18555556
2017,62,0,75.35222222
2017,62,1,81.5625
2017,62,2,78.633
2017,62,3,80.11111111
2017,62,4,84.79125
2017,62,5,88.3125
2017,62,6,89.91625
2017,62,7,89.534
2017,62,8,83.03666667
2017,62,9,65.717
2017,62,10,50.51888889
2017,62,11,40.70333333
2017,62,12,34.13
2017,62,13,28.85222222
2017,62,14,26.46333333
2017,62,15,25.55555556
2017,62,16,24.35222222
2017,62,17,25.40777778
2017,62,18,38.33333333
2017,62,19,50.20333333
2017,62,20,55.07444444
2017,62,21,57.31444444
2017,62,22,63.33333333
2017,62,23,67.11111111
2017,63,0,72.14777778
2017,63,1,71.96333333
2017,63,2,80.79666667
2017,63,3,82.79666667
2017,63,4,81
2017,63,5,84.83375
2017,63,6,87.52125
2017,63,7,86.42857143
2017,63,8,79.72875
2017,63,9,63.133
2017,63,10,48.79666667
2017,63,11,40.90777778
2017,63,12,29.66666667
2017,63,13,25.92555556
2017,63,14,24.33375
2017,63,15,23.66666667
2017,63,16,22.89625
2017,63,17,24.9375
2017,63,18,35.79125
2017,63,19,45.68555556
2017,63,20,50.46333333
2017,63,21,53.77777778
2017,63,22,57.87
2017,63,23,63.40777778
2017,64,0,67.85222222
2017,64,1,69.18555556
2017,64,2,76.68555556
2017,64,3,79.92555556
2017,64,4,84.13
2017,64,5,84.0625
2017,64,6,86.5625
2017,64,7,86.38142857
2017,64,8,78.58375
2017,64,9,61.07444444
2017,64,10,47.61111111
2017,64,11,37.66666667
2017,64,12,29.9
2017,64,13,26.22222222
2017,64,14,26.14625
2017,64,15,23.9375
2017,64,16,24.04125
2017,64,17,26.52125
2017,64,18,36.77125
2017,64,19,46.96333333
2017,64,20,49.11111111
2017,64,21,55.46333333
2017,64,22,59.35222222
2017,64,23,62.55555556
2017,65,0,65.35222222
2017,65,1,71.83333333
2017,65,2,76.1
2017,65,3,77.9
2017,65,4,82.44444444
2017,65,5,85.03666667
2017,65,6,84.125
2017,65,7,83.47571429
2017,65,8,80.433
2017,65,9,58.767
2017,65,10,46.79666667
2017,65,11,37.66666667
2017,65,12,28.75888889
2017,65,13,24.683
2017,65,14,23.90777778
2017,65,15,22.77125
2017,65,16,22.73857143
2017,65,17,25.90777778
2017,65,18,38.27125
2017,65,19,47.517
2017,65,20,52.417
2017,65,21,53.45
2017,65,22,57.35222222
2017,65,23,63.983
2017,66,0,67.817
2017,66,1,68.883
2017,66,2,76.933
2017,66,3,76.183
2017,66,4,82.20333333
2017,66,5,85.733
2017,66,6,86.167
2017,66,7,87.13
2017,66,8,78.633
2017,66,9,58.883
2017,66,10,46.96333333
2017,66,11,37.92555556
2017,66,12,34.02125
2017,66,13,28.41625
2017,66,14,22.97875
2017,66,15,23.27833333
2017,66,16,23.055
2017,66,17,27.81
2017,66,18,39.40428571
2017,66,19,46.77777778
2017,66,20,45.817
2017,66,21,53.783
2017,66,22,60
2017,66,23,64.75888889
2017,67,0,70.81444444
2017,67,1,73.95
2017,67,2,75.9
2017,67,3,77.967
2017,67,4,82.68555556
2017,67,5,80.625
2017,67,6,80.31
2017,67,7,85.40428571
2017,67,8,76.91625
2017,67,9,62.63
2017,67,10,46.92555556
2017,67,11,38.11111111
2017,67,12,32.85222222
2017,67,13,31.97571429
2017,67,14,27.72875
2017,67,15,27.375
2017,67,16,27.83375
2017,67,17,29.72875
2017,67,18,43.16714286
2017,67,19,50.77125
2017,67,20,54.79666667
2017,67,21,57.16666667
2017,67,22,64.02125
2017,67,23,66.72875
2017,68,0,70.70875
2017,68,1,74.58375
2017,68,2,74.59222222
2017,68,3,78.55555556
2017,68,4,79.66625
2017,68,5,81.85714286
2017,68,6,84.33285714
2017,68,7,86.19
2017,68,8,78.16666667
2017,68,9,62.14777778
2017,68,10,44.97875
2017,68,11,35.33375
2017,68,12,28.1875
2017,68,13,25.5
2017,68,14,23.85714286
2017,68,15,22.83333333
2017,68,16,24
2017,68,17,24.85375
2017,68,18,29.35375
2017,68,19,34.70333333
2017,68,20,40.5
2017,68,21,54.04125
2017,68,22,55.1875
2017,68,23,58.97875
2017,69,0,61.54125
2017,69,1,67.22222222
2017,69,2,71.88888889
2017,69,3,74.9375
2017,69,4,77.70875
2017,69,5,77.58375
2017,69,6,77.52125
2017,69,7,80.44444444
2017,69,8,75.267
2017,69,9,59.87
2017,69,10,49.03666667
2017,69,11,42.59222222
2017,69,12,39.18555556
2017,69,13,35.20333333
2017,69,14,32.74111111
2017,69,15,32.87
2017,69,16,30.03666667
2017,69,17,31.5
2017,69,18,35.96333333
2017,69,19,43.85222222
2017,69,20,50.24111111
2017,69,21,55.87
2017,69,22,60.35222222
2017,69,23,66.55555556
2017,70,0,70.33333333
2017,70,1,72.61111111
2017,70,2,75.48111111
2017,70,3,74.88888889
2017,70,4,77.14777778
2017,70,5,81.94444444
2017,70,6,84.48111111
2017,70,7,85.20333333
2017,70,8,74.13
2017,70,9,55.64777778
2017,70,10,47.40777778
2017,70,11,38.83333333
2017,70,12,35.88888889
2017,70,13,30.85222222
2017,70,14,29.98111111
2017,70,15,30.05555556
2017,70,16,29.79666667
2017,70,17,29.61111111
2017,70,18,33.125
2017,70,19,40.96333333
2017,70,20,44.967
2017,70,21,50.48111111
2017,70,22,52.79666667
2017,70,23,56.74111111
2017,71,0,59.09222222
2017,71,1,63.20333333
2017,71,2,69.683
2017,71,3,76.29666667
2017,71,4,80.44444444
2017,71,5,81.42555556
2017,71,6,80.09222222
2017,71,7,82.55555556
2017,71,8,72.083
2017,71,9,55.85222222
2017,71,10,42.79666667
2017,71,11,37.35222222
2017,71,12,32.03666667
2017,71,13,27.23857143
2017,71,14,25
2017,71,15,25
2017,71,16,22.5
2017,71,17,23.85714286
2017,71,18,26.5
2017,71,19,29.88888889
2017,71,20,39.35222222
2017,71,21,45.5
2017,71,22,48.867
2017,71,23,54.64777778
2017,72,0,56.37
2017,72,1,61.64777778
2017,72,2,64.68555556
2017,72,3,66.87
2017,72,4,71.72222222
2017,72,5,74.05555556
2017,72,6,78.31444444
2017,72,7,82.05555556
2017,72,8,68.18555556
2017,72,9,52.42555556
2017,72,10,39.90777778
2017,72,11,33.2
2017,72,12,30.66625
2017,72,13,30.42857143
2017,72,14,28.95875
2017,72,15,27.92857143
2017,72,16,26.14625
2017,72,17,29.16625
2017,72,18,36.4375
2017,72,19,42.31444444
2017,72,20,48.77777778
2017,72,21,49.16666667
2017,72,22,56.517
2017,72,23,60.01888889
2017,73,0,64.27777778
2017,73,1,71.38888889
2017,73,2,73.18555556
2017,73,3,77.13
2017,73,4,78.717
2017,73,5,81.57444444
2017,73,6,85.2
2017,73,7,82.72875
2017,73,8,74.95
2017,73,9,55.77777778
2017,73,10,44.15090909
2017,73,11,37.07444444
2017,73,12,30.05555556
2017,73,13,25.816
2017,73,14,23.533
2017,73,15,22.45285714
2017,73,16,24.4375
2017,73,17,23.6875
2017,73,18,31.47875
2017,73,19,40.53666667
2017,73,20,45.483
2017,73,21,47.683
2017,73,22,54.583
2017,73,23,54.16666667
2017,74,0,60.07444444
2017,74,1,66.24111111
2017,74,2,72.15
2017,74,3,74.7
2017,74,4,79.533
2017,74,5,84.18555556
2017,74,6,84.33333333
2017,74,7,87.42555556
2017,74,8,76.467
2017,74,9,55.467
2017,74,10,42.533
2017,74,11,34.97875
2017,74,12,30.59571429
2017,74,13,25.5
2017,74,14,23.5
2017,74,15,23.66666667
2017,74,16,23.66666667
2017,74,17,24
2017,74,18,31
2017,74,19,34.375
2017,74,20,40.44444444
2017,74,21,48.72222222
2017,74,22,52.57444444
2017,74,23,58.66666667
2017,75,0,65.74111111
2017,75,1,66
2017,75,2,68.59222222
2017,75,3,72.07444444
2017,75,4,75.88888889
2017,75,5,80.98111111
2017,75,6,82.40777778
2017,75,7,82.08375
2017,75,8,72.5
2017,75,9,50.38888889
2017,75,10,37.94444444
2017,75,11,30.33333333
2017,75,12,23.33375
2017,75,13,23
2017,75,14,20.66666667
2017,75,15,22
2017,75,16,24
2017,75,17,23
2017,75,18,26.83333333
2017,75,19,34.14777778
2017,75,20,36.07444444
2017,75,21,42.3
2017,75,22,44
2017,75,23,48.216
2017,76,0,50.01888889
2017,76,1,55.75888889
2017,76,2,60.8
2017,76,3,66.633
2017,76,4,70.14777778
2017,76,5,72.13
2017,76,6,76.55555556
2017,76,7,80.14777778
2017,76,8,67.7
2017,76,9,49.183
2017,76,10,38.27777778
2017,76,11,30.68555556
2017,76,12,25.48111111
2017,76,13,24.90777778
2017,76,14,22.57142857
2017,76,15,24.1
2017,76,16,21.75
2017,76,17,23.4
2017,76,18,24.16666667
2017,76,19,33
2017,76,20,37.11111111
2017,76,21,41.5
2017,76,22,48.98111111
2017,76,23,49.03090909
2017,77,0,56.88888889
2017,77,1,61.2
2017,77,2,63.30272727
2017,77,3,67.35
2017,77,4,71.017
2017,77,5,74.617
2017,77,6,80.283
2017,77,7,79.267
2017,77,8,67.62090909
2017,77,9,49.433
2017,77,10,40.483
2017,77,11,33.63
2017,77,12,28.96333333
2017,77,13,27.14625
2017,77,14,24.14625
2017,77,15,23.6
2017,77,16,23.8
2017,77,17,23.8
2017,77,18,27
2017,77,19,33.13636364
2017,77,20,39.883
2017,77,21,45.95
2017,77,22,49.15
2017,77,23,49.79666667
2017,78,0,53.64777778
2017,78,1,61.7
2017,78,2,65.267
2017,78,3,68.667
2017,78,4,72.25888889
2017,78,5,78.25888889
2017,78,6,79.11111111
2017,78,7,79.55
2017,78,8,68.517
2017,78,9,50.75
2017,78,10,38.38888889
2017,78,11,29.066
2017,78,12,25.19
2017,78,13,21.16666667
2017,78,14,22.25
2017,78,15,25.66666667
2017,78,16,24.66666667
2017,78,17,23.75
2017,78,18,33
2017,78,19,34.18181818
2017,78,20,40.35
2017,78,21,45.567
2017,78,22,52.47
2017,78,23,55.98111111
2017,79,0,65.05555556
2017,79,1,63.233
2017,79,2,68.54545455
2017,79,3,70.383
2017,79,4,74.317
2017,79,5,74.6
2017,79,6,80.40777778
2017,79,7,79.233
2017,79,8,71.39363636
2017,79,9,58.183
2017,79,10,42.90909091
2017,79,11,34.65
2017,79,12,29.875
2017,79,13,25.97875
2017,79,14,25.6
2017,79,15,21.66666667
2017,79,16,23.54857143
2017,79,17,27.14285714
2017,79,18,34.71428571
2017,79,19,35.81444444
2017,79,20,44.283
2017,79,21,47.55
2017,79,22,56.067
2017,79,23,53.85222222
2017,80,0,57.16666667
2017,80,1,62.85222222
2017,80,2,64.083
2017,80,3,67.9
2017,80,4,73.83333333
2017,80,5,76.16666667
2017,80,6,81.38888889
2017,80,7,82.88888889
2017,80,8,70.9
2017,80,9,51.767
2017,80,10,41.53666667
2017,80,11,33.517
2017,80,12,29.817
2017,80,13,27.267
2017,80,14,27.20333333
2017,80,15,25.26142857
2017,80,16,24.467
2017,80,17,26.07444444
2017,80,18,33.48111111
2017,80,19,39.4
2017,80,20,43.883
2017,80,21,48.92555556
2017,80,22,50.77777778
2017,80,23,51.883
2017,81,0,55.74111111
2017,81,1,58.79666667
2017,81,2,65.167
2017,81,3,68.61111111
2017,81,4,72.96333333
2017,81,5,72.09222222
2017,81,6,76.05555556
2017,81,7,78.05555556
2017,81,8,63.717
2017,81,9,47.55555556
2017,81,10,36.63
2017,81,11,26.51888889
2017,81,12,21.83285714
2017,81,13,22
2017,81,14,21.75
2017,81,15,20.5825
2017,81,16,22.27666667
2017,81,17,23
2017,81,18,30.5
2017,81,19,40.16666667
2017,81,20,46.5
2017,81,21,49.11111111
2017,81,22,52.29666667
2017,81,23,60.767
2017,82,0,64.5
2017,82,1,66.98111111
2017,82,2,68.45
2017,82,3,75.64777778
2017,82,4,77.25888889
2017,82,5,80.94444444
2017,82,6,77.39625
2017,82,7,82.0625
2017,82,8,71.333
2017,82,9,53.98111111
2017,82,10,40.83333333
2017,82,11,34.22222222
2017,82,12,28.13
2017,82,13,25.58375
2017,82,14,22.625
2017,82,15,21.22166667
2017,82,16,22.54714286
2017,82,17,24.33375
2017,82,18,34.60375
2017,82,19,45.85375
2017,82,20,46.64777778
2017,82,21,52.13
2017,82,22,53.22222222
2017,82,23,57.55555556
2017,83,0,63.35222222
2017,83,1,65.83375
2017,83,2,71.38888889
2017,83,3,73.42555556
2017,83,4,76.05555556
2017,83,5,79.09222222
2017,83,6,80.60375
2017,83,7,82.78571429
2017,83,8,75.5
2017,83,9,54.72222222
2017,83,10,41.87
2017,83,11,32.81444444
2017,83,12,26.85222222
2017,83,13,23.66666667
2017,83,14,23.22222222
2017,83,15,22.6
2017,83,16,23.96333333
2017,83,17,29
2017,83,18,30.10375
2017,83,19,37.64777778
2017,83,20,40.767
2017,83,21,46.74111111
2017,83,22,49.967
2017,83,23,53.366
2017,84,0,59.11111111
2017,84,1,63.59222222
2017,84,2,63.833
2017,84,3,69.57444444
2017,84,4,72.75
2017,84,5,76.40777778
2017,84,6,79.05555556
2017,84,7,76.96333333
2017,84,8,69.933
2017,84,9,50.3
2017,84,10,39.217
2017,84,11,33.24111111
2017,84,12,27.79666667
2017,84,13,23.29666667
2017,84,14,22
2017,84,15,22.33285714
2017,84,16,21.61166667
2017,84,17,22
2017,84,18,26.29125
2017,84,19,30.75727273
2017,84,20,41.4
2017,84,21,45.27777778
2017,84,22,48.5
2017,84,23,56.5
2017,85,0,60.29666667
2017,85,1,63.31444444
2017,85,2,67.5
2017,85,3,68.617
2017,85,4,71.3
2017,85,5,75.46909091
2017,85,6,80.36363636
2017,85,7,81.7
2017,85,8,65.33272727
2017,85,9,47.13636364
2017,85,10,37.24272727
2017,85,11,30.31818182
2017,85,12,27.40909091
2017,85,13,22.39625
2017,85,14,21.66666667
2017,85,15,22.66666667
2017,85,16,23.88833333
2017,85,17,22.77777778
2017,85,18,30.534
2017,85,19,41.85222222
2017,85,20,47.40909091
2017,85,21,48.86363636
2017,85,22,54.25
2017,85,23,56.217
2017,86,0,57.33363636
2017,86,1,62.25
2017,86,2,63.83363636
2017,86,3,65.87909091
2017,86,4,69.34818182
2017,86,5,74.06090909
2017,86,6,74.74181818
2017,86,7,76.75888889
2017,86,8,67.167
2017,86,9,59.36363636
2017,86,10,53.8
2017,86,11,45.95454545
2017,86,12,40.267
2017,86,13,36.817
2017,86,14,36.783
2017,86,15,37.017
2017,86,16,40.667
2017,86,17,47.1
2017,86,18,55.9
2017,86,19,63.583
2017,86,20,68.35
2017,86,21,70.283
2017,86,22,73.3
2017,86,23,76.717
2017,87,0,79.433
2017,87,1,82.68555556
2017,87,2,83.617
2017,87,3,85.79666667
2017,87,4,88.68555556
2017,87,5,90.57444444
2017,87,6,92.01888889
2017,87,7,93.79125
2017,87,8,79.66666667
2017,87,9,64.883
2017,87,10,55.45
2017,87,11,49.44
2017,87,12,43.733
2017,87,13,39.90777778
2017,87,14,37.51454545
2017,87,15,35.183
2017,87,16,36.417
2017,87,17,38.7
2017,87,18,51.35
2017,87,19,55.55
2017,87,20,57.233
2017,87,21,63.667
2017,87,22,70.583
2017,87,23,75
2017,88,0,78.533
2017,88,1,79.917
2017,88,2,82.117
2017,88,3,81.483
2017,88,4,86.05
2017,88,5,89.5
2017,88,6,90.46333333
2017,88,7,91.133
2017,88,8,78.1
2017,88,9,58.867
2017,88,10,49.333
2017,88,11,41.217
2017,88,12,36.733
2017,88,13,31.4
2017,88,14,29.4
2017,88,15,26.167
2017,88,16,26.85222222
2017,88,17,27.333
2017,88,18,36.567
2017,88,19,43.5
2017,88,20,48.617
2017,88,21,50.95
2017,88,22,55.533
2017,88,23,60.75
2017,89,0,65.083
2017,89,1,69.5
2017,89,2,73.64777778
2017,89,3,77
2017,89,4,78.125
2017,89,5,81.9375
2017,89,6,83.89625
2017,89,7,83.367
2017,89,8,72.283
2017,89,9,50.467
2017,89,10,39.55
2017,89,11,32.433
2017,89,12,28.417
2017,89,13,25.367
2017,89,14,22.833
2017,89,15,22.25
2017,89,16,22.14285714
2017,89,17,23.11111111
2017,89,18,26.16666667
2017,89,19,34.59090909
2017,89,20,40.767
2017,89,21,44.79666667
2017,89,22,49.267
2017,89,23,56.29666667
2017,90,0,58.22222222
2017,90,1,62.44444444
2017,90,2,63.933
2017,90,3,66.683
2017,90,4,69.067
2017,90,5,70.467
2017,90,6,75.233
2017,90,7,78.18555556
2017,90,8,66.433
2017,90,9,46.917
2017,90,10,39.1
2017,90,11,33.16636364
2017,90,12,29.1
2017,90,13,26.53666667
2017,90,14,25.80272727
2017,90,15,28.5625
2017,90,16,27.5
2017,90,17,29.31444444
2017,90,18,35.79666667
2017,90,19,42.55
2017,90,20,50.6
2017,90,21,50.467
2017,90,22,54.633
2017,90,23,57.03666667
2017,91,0,59.20333333
2017,91,1,65.53666667
2017,91,2,68.64777778
2017,91,3,70.13
2017,91,4,73.25888889
2017,91,5,72.90777778
2017,91,6,75.72222222
2017,91,7,75.29666667
2017,91,8,64.5
2017,91,9,56.57444444
2017,91,10,48.2
2017,91,11,42.38888889
2017,91,12,39.64777778
2017,91,13,39.233
2017,91,14,38.11111111
2017,91,15,43.37
2017,91,16,52.48111111
2017,91,17,58.27777778
2017,91,18,70.38888889
2017,91,19,75.417
2017,91,20,81.61111111
2017,91,21,83.09222222
2017,91,22,82.81444444
2017,91,23,83.59222222
2017,92,0,82.57444444
2017,92,1,80.15
2017,92,2,86.98111111
2017,92,3,89.07444444
2017,92,4,90.75888889
2017,92,5,91.89625
2017,92,6,93
2017,92,7,92.83375
2017,92,8,91.3125
2017,92,9,87.88888889
2017,92,10,81.38888889
2017,92,11,75.483
2017,92,12,69.37909091
2017,92,13,59.87
2017,92,14,53.85222222
2017,92,15,51.70333333
2017,92,16,55.24111111
2017,92,17,55.53666667
2017,92,18,62.22222222
2017,92,19,68.87
2017,92,20,71.44444444
2017,92,21,74.35222222
2017,92,22,78.51888889
2017,92,23,78.83333333
2017,93,0,81.68555556
2017,93,1,83.92555556
2017,93,2,84.74111111
2017,93,3,86.14777778
2017,93,4,87.31444444
2017,93,5,89.18555556
2017,93,6,89.55555556
2017,93,7,89.61111111
2017,93,8,78.5
2017,93,9,66.37
2017,93,10,57.5
2017,93,11,50.87
2017,93,12,45.03666667
2017,93,13,40.31444444
2017,93,14,36.85222222
2017,93,15,38.61111111
2017,93,16,37.46333333
2017,93,17,45.29666667
2017,93,18,54.25888889
2017,93,19,65.666
2017,93,20,77.74111111
2017,93,21,83.46333333
2017,93,22,84.61111111
2017,93,23,86.03666667
2017,94,0,87.54125
2017,94,1,92.22875
2017,94,2,94
2017,94,3,94.11857143
2017,94,4,94.78571429
2017,94,5,93.25
2017,94,6,93.0825
2017,94,7,93.86166667
2017,94,8,86.52125
2017,94,9,73.14777778
2017,94,10,60.16666667
2017,94,11,51.27777778
2017,94,12,45.72222222
2017,94,13,41.01888889
2017,94,14,36.72222222
2017,94,15,35.09222222
2017,94,16,39.63
2017,94,17,56.20333333
2017,94,18,59.85222222
2017,94,19,68.75888889
2017,94,20,77.217
2017,94,21,80.79666667
2017,94,22,86.57444444
2017,94,23,90.33333333
2017,95,0,89.92555556
2017,95,1,83.695
2017,95,2,89.64625
2017,95,3,91.445
2017,95,4,94
2017,95,5,93.666
2017,95,6,90.2075
2017,95,7,90.5
2017,95,8,88.98111111
2017,95,9,73.617
2017,95,10,62.4
2017,95,11,52.29666667
2017,95,12,44.167
2017,95,13,38.3
2017,95,14,33.85
2017,95,15,32.35
2017,95,16,32.233
2017,95,17,36.51888889
2017,95,18,42.383
2017,95,19,54.15181818
2017,95,20,60.967
2017,95,21,64.64777778
2017,95,22,69.51888889
2017,95,23,74.85222222
2017,96,0,77.81444444
2017,96,1,77.98111111
2017,96,2,81.5
2017,96,3,83.367
2017,96,4,85.25
2017,96,5,88.083
2017,96,6,90.9
2017,96,7,90.74111111
2017,96,8,77.017
2017,96,9,56.433
2017,96,10,46.483
2017,96,11,39.033
2017,96,12,32.95
2017,96,13,28.72222222
2017,96,14,27.27777778
2017,96,15,27.70875
2017,96,16,29.20875
2017,96,17,32.51888889
2017,96,18,43.27777778
2017,96,19,49.933
2017,96,20,56.633
2017,96,21,61.717
2017,96,22,64.16666667
2017,96,23,66.29666667
2017,97,0,66.88888889
2017,97,1,71.16666667
2017,97,2,73.733
2017,97,3,75.733
2017,97,4,78.833
2017,97,5,82.283
2017,97,6,84.733
2017,97,7,83.85222222
2017,97,8,71.783
2017,97,9,55.383
2017,97,10,46.467
2017,97,11,41.067
2017,97,12,36.117
2017,97,13,30.13
2017,97,14,29.1
2017,97,15,27.467
2017,97,16,28.217
2017,97,17,31.083
2017,97,18,40.683
2017,97,19,48.583
2017,97,20,54.833
2017,97,21,59.31444444
2017,97,22,62.74111111
2017,97,23,64.734
2017,98,0,67.92555556
2017,98,1,73.15
2017,98,2,73.717
2017,98,3,78.517
2017,98,4,79.6
2017,98,5,82.70333333
2017,98,6,84.98111111
2017,98,7,86.667
2017,98,8,73.067
2017,98,9,57.933
2017,98,10,46.883
2017,98,11,41.4
2017,98,12,36.133
2017,98,13,32.55
2017,98,14,28.33272727
2017,98,15,26.7
2017,98,16,25.75818182
2017,98,17,28.69727273
2017,98,18,39.467
2017,98,19,48.37909091
2017,98,20,51.5
2017,98,21,57.117
2017,98,22,61.30272727
2017,98,23,65.833
2017,99,0,68.7
2017,99,1,70.3
2017,99,2,74.983
2017,99,3,75.25
2017,99,4,79.85222222
2017,99,5,80.33333333
2017,99,6,83.22222222
2017,99,7,82.867
2017,99,8,70.417
2017,99,9,54.817
2017,99,10,46.883
2017,99,11,39.3
2017,99,12,36.317
2017,99,13,34.783
2017,99,14,33.75
2017,99,15,31.66636364
2017,99,16,32.56090909
2017,99,17,37.367
2017,99,18,43.317
2017,99,19,52.42454545
2017,99,20,56.433
2017,99,21,57.8
2017,99,22,57.62090909
2017,99,23,64.42454545
2017,100,0,67.433
2017,100,1,73.617
2017,100,2,71.033
2017,100,3,74.7
2017,100,4,73.95
2017,100,5,78.033
2017,100,6,80.33333333
2017,100,7,79.733
2017,100,8,69.95
2017,100,9,52.967
2017,100,10,45.117
2017,100,11,39.93909091
2017,100,12,36.417
2017,100,13,32.65
2017,100,14,29.5
2017,100,15,29.07636364
2017,100,16,29.117
2017,100,17,32.333
2017,100,18,38.417
2017,100,19,44.71272727
2017,100,20,53.133
2017,100,21,57.417
2017,100,22,57.92454545
2017,100,23,63.483
2017,101,0,64.733
2017,101,1,67.883
2017,101,2,70.383
2017,101,3,73.167
2017,101,4,75.57545455
2017,101,5,79.15
